Goal Code,Goal Label,Goal Description ,Target Code,Target Description,Indicator Code,Indicator Reference,Indicator Description,Series Release,Tags,Series Code,Series Description,Geographic Area Code,Geographic Area Name,Geographic Area Level,Parent Geographic Area Code,Parent Geographic Area Name,Geographic Area Type,X,Y,ISO Code,Is UN Member,Has Country Proile,Unit Multiplier,Units Code,Units Desc,Time Series Id,Time Series Keys,Number of Years Available,Earliest Year Available,Latest Year Available,Available Years,Value 2000,Value 2001,Value 2002,Value 2003,Value 2004,Value 2005,Value 2006,Value 2007,Value 2008,Value 2009,Value 2010,Value 2011,Value 2012,Value 2013,Value 2014,Value 2015,Value 2016,Value 2017,Value 2018,Value 2019,Value 2020,Latest Value,Footnotes,Nature,ObjectId,x2,y2
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",480,Mauritius,4,14,Eastern Africa,Country,57.568022,-20.28581998,MUS,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2.447,2.513,3.245,4.466,1.234,1.8,6.188,5.43,2.017,1.688,2.083,2.877,4.547,5.735,7.237,8.019,8.4,10.28,12.309,14.017,15.016,15.016,,C: Country data,211,6408442.89501597,-2306921.14387333
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",175,Mayotte,4,14,Eastern Africa,Country,45.14015057,-12.82217691,MYT,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,212,5024978.5757841,-1439423.6439365
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",484,Mexico,4,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",1.302,1.587,1.64,1.601,1.666,2.178,3.069,5.101,5.558,5.72,5.968,6.457,7.195,7.907,8.866,9.305,8.421,9.359,10.198,11.459,11.949,11.949,,C: Country data,213,-11411897.1826778,2745341.0266749
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",583,Micronesia (Federated States of),4,543,Oceania (exc. Australia and New Zealand),Country,158.225216,6.880670092,FSM,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,214,17613550.4757757,767800.412263201
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",583,Micronesia (Federated States of),4,543,Oceania (exc. Australia and New Zealand),Country,158.225216,6.880670092,FSM,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,215,17613550.4757757,767800.412263201
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",492,Monaco,5,155,Western Europe,Country,7.424214814,43.73532918,MCO,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,13.877,13.712,13.549,13.396,13.253,13.132,13.022,12.924,12.83,12.739,12.739,,C: Country data,216,826459.812634358,5424574.70404684
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",1.043,2.356,11.336,13.163,17.782,25.919,33.832,42.506,50.508,55.732,63.198,71.492,74.678,71.225,73.481,73.251,74.608,71.469,70.891,73.245,69.805,69.805,,C: Country data,217,11474012.245158,5915821.32398489
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",499,Montenegro,5,39,Southern Europe,Country,19.25214024,42.78717043,MNE,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,22.007,89.5,205.592,412.143,516.953,588.104,643.192,86.459,95.815,102.931,113.538,112.054,113.76,104.828,86.7,86.7,,C: Country data,218,2143138.44819749,5279632.91903182
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",500,Montserrat,4,29,Caribbean,Country,-62.19261223,16.73558313,MSR,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,219,-6923249.92454712,1890066.94808364
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",504,Morocco,4,15,Northern Africa,Country,-6.281942841,31.8440131,MAR,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",1.368,1.226,4.298,4.335,4.363,9.567,15.252,12.949,11.16,7.131,7.04,7.031,7.201,3.826,4.454,5.077,6.377,8.681,10.748,12.726,12.16,12.16,,C: Country data,220,-699302.67825257,3742852.29421428
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",508,Mozambique,4,14,Eastern Africa,Country,38.18479941,-14.27963886,MOZ,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0.136,0.247,0.687,0.548,0.472,0.454,1.029,0.983,0.889,0.568,0.51,0.608,0.623,0.2,0.209,0.203,0.172,0.168,0.193,0.254,0.291,0.291,,C: Country data,221,4250712.42636449,-1606318.44660017
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",104,Myanmar,4,35,South-Eastern Asia,Country,96.51752295,21.19332882,MMR,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",292.638,307.887,310.326,313.394,330.416,335.644,409.701,384.054,367.983,802.785,814.76,806.562,801.409,916.444,907.899,850.334,915.813,2120.934,2087.651,1953.522,1987.457,1987.457,,C: Country data,222,10744281.5074221,2414945.97001108
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",516,Namibia,4,18,Southern Africa,Country,17.21907885,-22.13817068,NAM,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",128.388,125.687,70.055,68.549,68.464,62.953,60.633,55.936,47.986,44.093,47.785,49.449,49.957,50.925,54.953,54.918,57.769,56.905,54.335,18.397,18.376,18.376,,C: Country data,223,1916819.08951123,-2528122.37740137
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",520,Nauru,4,543,Oceania (exc. Australia and New Zealand),Country,166.92313,-0.528742623,NRU,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",48.356,0,0,50.025,0,0,50.854,50.756,50.582,0,0,0,0,0,0,0,0,0,0,0,46.13,46.13,,C: Country data,224,18581797.8332194,-58860.1949962164
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",520,Nauru,4,543,Oceania (exc. Australia and New Zealand),Country,166.92313,-0.528742623,NRU,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",48.356,0,0,50.025,0,0,50.854,50.756,50.582,0,0,0,0,0,0,0,0,0,0,0,46.13,46.13,,C: Country data,225,18581797.8332194,-58860.1949962164
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",524,Nepal,5,127,Southern Asia (excluding India),Country,83.94678863,28.25866332,NPL,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0.948,1.232,3.636,4.912,5.562,8.005,10.173,12.757,15.71,18.971,21.773,25.314,28.163,30.084,31.756,33.496,30.673,30.44,30.561,28.071,25.707,25.707,,C: Country data,226,9344913.76402217,3281624.63090999
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",524,Nepal,5,127,Southern Asia (excluding India),Country,83.94678863,28.25866332,NPL,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0.948,1.232,3.636,4.912,5.562,8.005,10.173,12.757,15.71,18.971,21.773,25.314,28.163,30.084,31.756,33.496,30.673,30.44,30.561,28.071,25.707,25.707,,C: Country data,227,9344913.76402217,3281624.63090999
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",528,Netherlands,5,155,Western Europe,Country,5.331480568,51.86728884,NLD,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0.088,0.031,0.199,0.235,0.276,0.947,0.249,0.267,0.278,0.265,0.312,0.364,0.411,0.35,0.373,0.378,0.188,0.229,0.24,0.322,0.356,0.356,,C: Country data,228,593497.702003993,6776165.05290308
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",540,New Caledonia,4,543,Oceania (exc. Australia and New Zealand),Country,165.5067368,-21.41742531,NCL,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,229,18424125.6634324,-2441722.26678623
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",540,New Caledonia,4,543,Oceania (exc. Australia and New Zealand),Country,165.5067368,-21.41742531,NCL,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,230,18424125.6634324,-2441722.26678623
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",554,New Zealand,4,53,Australia and New Zealand,Country,170.4755673,-43.98721568,NZL,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0.121,0.167,0.283,0.187,0.208,0.252,0.294,0.425,0.332,0.307,0.347,0.537,0.723,0.717,0.711,0.726,0.726,,C: Country data,231,18977253.3445304,-5463463.99345841
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",558,Nicaragua,4,13,Central America,Country,-85.03060315,12.84210839,NIC,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",99.914,85.383,77.517,75.225,33.95,26.893,33.142,33.977,27.06,25.648,24.479,24.795,25.501,25.231,25.715,23.6,22.346,22.971,25.838,66.81,131.323,131.323,,C: Country data,232,-9465563.44450292,1441699.23934597
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",562,Niger,4,11,Western Africa,Country,9.400167877,17.42143036,NER,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",4.262,4.067,6.8,5.661,5.15,4.712,5.691,5.563,5.18,5.131,4.822,4.703,4.63,3.642,3.784,6.914,5.916,6.309,12.096,13.138,77.91,77.91,,C: Country data,233,1046421.90143893,1969937.69468918
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",566,Nigeria,4,11,Western Africa,Country,8.097363256,9.585789025,NGA,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",4.69,4.846,19.094,18.506,17.646,15.929,9.289,9.496,9.429,10.114,9.869,10.527,10.773,18.145,51.523,92.646,123.149,125.045,141.133,146.864,170.928,170.928,,C: Country data,234,901394.354426084,1072098.31229796
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",570,Niue,4,543,Oceania (exc. Australia and New Zealand),Country,-169.8601693,-19.05000475,NIU,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,430.769,618.812,864.198,1107.692,1105.651,1165.644,1164.929,1166.36,1163.503,1100.244,1100.244,,C: Country data,235,-18908747.5525352,-2160824.04962221
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",570,Niue,4,543,Oceania (exc. Australia and New Zealand),Country,-169.8601693,-19.05000475,NIU,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,430.769,618.812,864.198,1107.692,1105.651,1165.644,1164.929,1166.36,1163.503,1100.244,1100.244,,C: Country data,236,-18908747.5525352,-2160824.04962221
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",574,Norfolk Island,4,53,Australia and New Zealand,Country,167.9515548,-29.03230018,NFK,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,237,18696281.5582746,-3379757.76675738
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",807,North Macedonia,5,39,Southern Europe,Country,21.7007909,41.60048068,MKD,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",106.775,593.274,393.868,290.423,247.654,415.828,383.28,389.345,362.151,381.424,379.146,369.058,364.194,78.068,84.25,85.003,83.074,79.332,82.555,85.554,76.548,76.548,,C: Country data,238,2415720.9927993,5101319.99391464
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",580,Northern Mariana Islands,4,543,Oceania (exc. Australia and New Zealand),Country,145.7582114,15.19099517,MNP,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,239,16225729.8719863,1711221.5257476
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",580,Northern Mariana Islands,4,543,Oceania (exc. Australia and New Zealand),Country,145.7582114,15.19099517,MNP,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,240,16225729.8719863,1711221.5257476
